cliente_id,razao_social,cnpj,porte,municipio,gestor_id,gestor,vertical,status,qtd_planos_concluidos,qtd_planos_inconsistentes,planos_concluidos,planos_inconsistentes,pj_distinto_oficial,elegivel_azul,respondeu,aumento_faturamento_pct
2111,Distribuidora Silva ME,10002111000177,EPP,SAO JOSE DO RIO PRETO,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
2112,Alimentos Souza S.A.,10002112000184,ME,ARACATUBA,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2113,Transportes Oeste EIRELI,10002113000191,ME,SOROCABA,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,37.68
2114,Transportes Norte Ltda,10002114000198,MEI,BAURU,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,29.4
2115,Papelaria Central ME,10002115000105,MEI,CAMPINAS,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
2116,Transportes Souza ME,10002116000112,ME,PRESIDENTE PRUDENTE,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
2117,Alimentos Litoral EIRELI,10002117000119,MEI,RIBEIRAO PRETO,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,1,21.2
2118,Construtora Silva Ltda,10002118000126,ME,SOROCABA,15,Olivia Prado,Comercio e Servicos,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2119,Confeccoes Norte S.A.,10002119000133,MEI,SAO CARLOS,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2120,Comercial Oeste e Cia,10002120000140,MEI,PRESIDENTE PRUDENTE,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2121,Tecnologia Central Ltda,10002121000147,MEI,SOROCABA,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,2.45
2122,Tecnologia Norte Ltda,10002122000154,ME,MARILIA,6,Fabio Nunes,Consultoria Especializada,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2123,Comercial Norte ME,10002123000161,EPP,SAO JOSE DO RIO PRETO,12,Lucas Barros,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2124,Papelaria Souza Ltda,10002124000168,MEI,CAMPINAS,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2125,Tecnologia Litoral Ltda,10002125000175,EPP,MARILIA,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,47.69
2126,Confeccoes Norte S.A.,10002126000182,MEI,PRESIDENTE PRUDENTE,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
2127,Industria Central S.A.,10002127000189,ME,SAO CARLOS,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2128,Industria Silva ME,10002128000196,ME,PRESIDENTE PRUDENTE,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
2129,Distribuidora Souza e Cia,10002129000103,MEI,SAO CARLOS,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2130,Comercial Norte ME,10002130000110,MEI,PRESIDENTE PRUDENTE,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
2131,Papelaria Silva Ltda,10002131000117,MEI,SOROCABA,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,40.64
2132,Confeccoes Souza S.A.,10002132000124,ME,FRANCA,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,22.39
2133,Construtora Silva ME,10002133000131,ME,RIBEIRAO PRETO,1,Ana Souza,Comercio e Servicos,Sem atendimento,0,0,,,0,0,0,
2134,Tecnologia Silva e Cia,10002134000138,EPP,SAO CARLOS,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,1,34.21
2135,Distribuidora Central EIRELI,10002135000145,MEI,SOROCABA,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,14.79
2136,Confeccoes Central EIRELI,10002136000152,MEI,SOROCABA,9,Iara Costa,Tecnologia e Inovacao,Sem atendimento,0,0,,,0,0,1,22.32
2137,Papelaria Litoral Ltda,10002137000159,MEI,SAO CARLOS,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
2138,Industria Litoral e Cia,10002138000166,EPP,SAO JOSE DO RIO PRETO,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2139,Comercial Norte EIRELI,10002139000173,MEI,PRESIDENTE PRUDENTE,11,Karina Reis,Atendimento ao Cliente,Participante,0,1,,Plano C - Parcerias Corporativas,0,1,1,-6.18
2140,Confeccoes Silva ME,10002140000180,ME,CAMPINAS,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,38.87
2141,Alimentos Silva Ltda,10002141000187,ME,MARILIA,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
2142,Servicos Souza ME,10002142000194,ME,SAO CARLOS,3,Carla Dias,Turismo e Agronegocio,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,41.01
2143,Distribuidora Litoral S.A.,10002143000101,EPP,SAO JOSE DO RIO PRETO,14,Nicolas Vieira,Sustentabilidade,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2144,Alimentos Norte ME,10002144000108,MEI,CAMPINAS,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
2145,Construtora Oeste e Cia,10002145000115,MEI,PRESIDENTE PRUDENTE,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
2146,Confeccoes Souza e Cia,10002146000122,MEI,SOROCABA,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2147,Alimentos Norte e Cia,10002147000129,ME,MARILIA,7,Giovana Melo,Sustentabilidade,Sem atendimento,0,0,,,0,0,0,
2148,Servicos Central e Cia,10002148000136,MEI,CAMPINAS,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
2149,Tecnologia Litoral Ltda,10002149000143,MEDIA,BAURU,5,Elisa Rocha,Empreendedorismo Cultural,Sem atendimento,0,0,,,0,0,1,11.48
2150,Papelaria Norte e Cia,10002150000150,ME,PRESIDENTE PRUDENTE,8,Hugo Ramos,Comercio e Servicos,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2151,Transportes Litoral Ltda,10002151000157,EPP,RIBEIRAO PRETO,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
2152,Papelaria Central e Cia,10002152000164,ME,SAO JOSE DO RIO PRETO,2,Bruno Lima,Tecnologia e Inovacao,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,1.72
2153,Servicos Norte ME,10002153000171,EPP,CAMPINAS,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,46.45
2154,Alimentos Souza S.A.,10002154000178,MEI,ARACATUBA,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
2155,Servicos Central S.A.,10002155000185,MEI,MARILIA,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
2156,Alimentos Litoral S.A.,10002156000192,ME,ARACATUBA,3,Carla Dias,Turismo e Agronegocio,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2157,Servicos Norte EIRELI,10002157000199,EPP,SOROCABA,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
2158,Papelaria Litoral EIRELI,10002158000106,ME,RIBEIRAO PRETO,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,35.74
2159,Alimentos Oeste Ltda,10002159000113,MEI,ARACATUBA,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2160,Papelaria Central EIRELI,10002160000120,EPP,FRANCA,5,Elisa Rocha,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2161,Comercial Souza Ltda,10002161000127,MEI,BAURU,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,1,10.79
2162,Distribuidora Souza Ltda,10002162000134,EPP,SAO JOSE DO RIO PRETO,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2163,Distribuidora Souza e Cia,10002163000141,EPP,FRANCA,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,0,
2164,Tecnologia Oeste EIRELI,10002164000148,MEI,MARILIA,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
2165,Confeccoes Silva ME,10002165000155,EPP,MARILIA,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
2166,Papelaria Norte e Cia,10002166000162,MEI,CAMPINAS,11,Karina Reis,Atendimento ao Cliente,Concluinte,1,0,Plano A - Crescimento,,1,1,1,9.17
2167,Distribuidora Litoral ME,10002167000169,EPP,SAO CARLOS,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2168,Construtora Litoral S.A.,10002168000176,MEI,SAO JOSE DO RIO PRETO,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,40.73
2169,Industria Litoral e Cia,10002169000183,EPP,SAO CARLOS,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,37.64
2170,Industria Silva e Cia,10002170000190,ME,BAURU,3,Carla Dias,Turismo e Agronegocio,Concluinte,1,0,Plano C - Parcerias Corporativas,,1,1,0,
2171,Tecnologia Oeste S.A.,10002171000197,MEI,CAMPINAS,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,1,19.55
2172,Distribuidora Souza ME,10002172000104,ME,SAO JOSE DO RIO PRETO,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2173,Confeccoes Oeste S.A.,10002173000111,MEI,RIBEIRAO PRETO,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
2174,Comercial Litoral EIRELI,10002174000118,MEI,RIBEIRAO PRETO,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
2175,Distribuidora Oeste ME,10002175000125,MEI,FRANCA,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
2176,Construtora Central EIRELI,10002176000132,EPP,SOROCABA,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2177,Papelaria Silva EIRELI,10002177000139,ME,SAO CARLOS,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2178,Servicos Norte e Cia,10002178000146,ME,CAMPINAS,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,1,15.02
2179,Transportes Norte EIRELI,10002179000153,MEI,SOROCABA,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2180,Alimentos Souza ME,10002180000160,EPP,SAO JOSE DO RIO PRETO,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
2181,Construtora Norte EIRELI,10002181000167,EPP,SAO JOSE DO RIO PRETO,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
2182,Distribuidora Central S.A.,10002182000174,ME,FRANCA,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
2183,Confeccoes Litoral Ltda,10002183000181,MEDIA,RIBEIRAO PRETO,5,Elisa Rocha,Empreendedorismo Cultural,Sem atendimento,0,0,,,0,0,1,36.41
2184,Servicos Litoral Ltda,10002184000188,MEI,FRANCA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2185,Confeccoes Central e Cia,10002185000195,ME,SAO JOSE DO RIO PRETO,11,Karina Reis,Atendimento ao Cliente,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,40.78
2186,Comercial Central Ltda,10002186000102,EPP,RIBEIRAO PRETO,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,65.75
2187,Servicos Norte Ltda,10002187000109,EPP,SAO JOSE DO RIO PRETO,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,54.8
2188,Servicos Souza e Cia,10002188000116,MEI,FRANCA,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
2189,Servicos Oeste S.A.,10002189000123,MEI,CAMPINAS,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
2190,Construtora Oeste EIRELI,10002190000130,MEI,SOROCABA,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,0,
2191,Transportes Litoral EIRELI,10002191000137,MEI,FRANCA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2192,Transportes Norte EIRELI,10002192000144,ME,MARILIA,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,41.38
2193,Confeccoes Norte S.A.,10002193000151,ME,SAO JOSE DO RIO PRETO,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
2194,Construtora Norte EIRELI,10002194000158,EPP,CAMPINAS,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,18.64
2195,Confeccoes Litoral S.A.,10002195000165,ME,PRESIDENTE PRUDENTE,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,1,-3.72
2196,Papelaria Oeste e Cia,10002196000172,ME,PRESIDENTE PRUDENTE,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
2197,Distribuidora Oeste S.A.,10002197000179,MEDIA,SAO CARLOS,8,Hugo Ramos,Comercio e Servicos,Sem atendimento,0,0,,,0,0,1,25.54
2198,Tecnologia Silva EIRELI,10002198000186,ME,RIBEIRAO PRETO,8,Hugo Ramos,Comercio e Servicos,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2199,Alimentos Litoral S.A.,10002199000193,ME,SAO JOSE DO RIO PRETO,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
2200,Construtora Norte S.A.,10002200000100,ME,SAO CARLOS,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,20.19
2201,Confeccoes Norte EIRELI,10002201000107,EPP,SAO CARLOS,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,1,20.27
2202,Comercial Norte ME,10002202000114,MEI,ARACATUBA,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
2203,Tecnologia Central S.A.,10002203000121,MEI,ARACATUBA,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,-0.33
2204,Confeccoes Central EIRELI,10002204000128,MEI,SOROCABA,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2205,Confeccoes Central S.A.,10002205000135,MEI,RIBEIRAO PRETO,2,Bruno Lima,Tecnologia e Inovacao,Sem atendimento,0,0,,,0,0,0,
2206,Transportes Souza Ltda,10002206000142,EPP,MARILIA,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,1,7.85
2207,Industria Norte e Cia,10002207000149,MEI,SOROCABA,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,28.29
2208,Tecnologia Silva ME,10002208000156,EPP,PRESIDENTE PRUDENTE,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,1,25.82
2209,Comercial Norte EIRELI,10002209000163,MEI,ARACATUBA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2210,Transportes Central EIRELI,10002210000170,MEI,RIBEIRAO PRETO,6,Fabio Nunes,Consultoria Especializada,Concluinte,1,0,Plano A - Crescimento,,1,1,1,18.82
2211,Alimentos Central EIRELI,10002211000177,ME,BAURU,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,0.56
2212,Comercial Silva e Cia,10002212000184,MEI,SAO JOSE DO RIO PRETO,1,Ana Souza,Comercio e Servicos,Sem atendimento,0,0,,,0,0,1,27.22
2213,Comercial Souza ME,10002213000191,MEI,CAMPINAS,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2214,Comercial Oeste Ltda,10002214000198,EPP,CAMPINAS,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,1,19.74
2215,Industria Litoral ME,10002215000105,EPP,SAO JOSE DO RIO PRETO,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
2216,Transportes Litoral S.A.,10002216000112,MEI,ARACATUBA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2217,Distribuidora Litoral e Cia,10002217000119,ME,FRANCA,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
2218,Alimentos Central e Cia,10002218000126,ME,ARACATUBA,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2219,Construtora Souza Ltda,10002219000133,MEI,BAURU,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,24.69
2220,Tecnologia Oeste S.A.,10002220000140,MEI,RIBEIRAO PRETO,16,Paulo Cezar,Tecnologia e Inovacao,Concluinte,1,0,Plano A - Crescimento,,1,1,0,
2221,Transportes Oeste S.A.,10002221000147,MEI,PRESIDENTE PRUDENTE,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,23.81
2222,Tecnologia Silva S.A.,10002222000154,ME,MARILIA,8,Hugo Ramos,Comercio e Servicos,Sem atendimento,0,0,,,0,0,0,
2223,Transportes Litoral Ltda,10002223000161,ME,SAO JOSE DO RIO PRETO,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
2224,Tecnologia Souza S.A.,10002224000168,MEI,SOROCABA,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,1,26.78
2225,Confeccoes Oeste EIRELI,10002225000175,EPP,SAO JOSE DO RIO PRETO,4,Diego Alves,Atendimento ao Cliente,Sem atendimento,0,0,,,0,0,1,17.77
2226,Distribuidora Norte EIRELI,10002226000182,MEI,SAO CARLOS,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2227,Papelaria Souza Ltda,10002227000189,MEI,SAO JOSE DO RIO PRETO,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,14.57
2228,Transportes Litoral e Cia,10002228000196,ME,RIBEIRAO PRETO,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,13.57
2229,Confeccoes Central ME,10002229000103,ME,SAO JOSE DO RIO PRETO,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,18.85
2230,Comercial Oeste e Cia,10002230000110,ME,PRESIDENTE PRUDENTE,5,Elisa Rocha,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,55.1
2231,Confeccoes Litoral EIRELI,10002231000117,ME,CAMPINAS,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
2232,Transportes Central ME,10002232000124,MEDIA,PRESIDENTE PRUDENTE,16,Paulo Cezar,Tecnologia e Inovacao,Sem atendimento,0,0,,,0,0,0,
2233,Construtora Litoral S.A.,10002233000131,ME,BAURU,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,48.98
2234,Distribuidora Central Ltda,10002234000138,MEI,FRANCA,3,Carla Dias,Turismo e Agronegocio,Concluinte,1,0,Plano A - Crescimento,,1,1,1,3.55
2235,Industria Norte Ltda,10002235000145,MEI,MARILIA,1,Ana Souza,Comercio e Servicos,Concluinte,1,0,Plano B - Projetos Especiais,,1,1,0,
2236,Comercial Central S.A.,10002236000152,MEI,RIBEIRAO PRETO,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
2237,Industria Litoral e Cia,10002237000159,MEI,CAMPINAS,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2238,Distribuidora Central ME,10002238000166,ME,MARILIA,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2239,Transportes Oeste e Cia,10002239000173,EPP,PRESIDENTE PRUDENTE,9,Iara Costa,Tecnologia e Inovacao,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2240,Industria Oeste e Cia,10002240000180,ME,SOROCABA,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,1,1.86
2241,Transportes Norte ME,10002241000187,ME,SAO CARLOS,12,Lucas Barros,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2242,Industria Souza e Cia,10002242000194,ME,RIBEIRAO PRETO,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,66.67
2243,Alimentos Central EIRELI,10002243000101,MEI,RIBEIRAO PRETO,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
2244,Confeccoes Litoral EIRELI,10002244000108,MEI,BAURU,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,1,33.43
2245,Alimentos Silva Ltda,10002245000115,ME,CAMPINAS,15,Olivia Prado,Comercio e Servicos,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,2.35
2246,Distribuidora Oeste e Cia,10002246000122,EPP,BAURU,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,1,27.23
2247,Servicos Oeste ME,10002247000129,EPP,PRESIDENTE PRUDENTE,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,1,-15.0
2248,Papelaria Litoral ME,10002248000136,MEI,SAO JOSE DO RIO PRETO,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,19.48
2249,Confeccoes Norte e Cia,10002249000143,ME,BAURU,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,23.8
2250,Papelaria Souza Ltda,10002250000150,ME,ARACATUBA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2251,Confeccoes Norte Ltda,10002251000157,MEI,MARILIA,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,1,-3.79
2252,Alimentos Norte e Cia,10002252000164,ME,RIBEIRAO PRETO,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,43.0
2253,Servicos Souza Ltda,10002253000171,ME,PRESIDENTE PRUDENTE,16,Paulo Cezar,Tecnologia e Inovacao,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2254,Papelaria Souza EIRELI,10002254000178,MEI,CAMPINAS,3,Carla Dias,Turismo e Agronegocio,Concluinte,1,0,Plano C - Parcerias Corporativas,,1,1,0,
2255,Alimentos Silva Ltda,10002255000185,MEI,PRESIDENTE PRUDENTE,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
2256,Tecnologia Litoral S.A.,10002256000192,MEI,CAMPINAS,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
2257,Servicos Norte S.A.,10002257000199,MEI,ARACATUBA,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
2258,Alimentos Oeste e Cia,10002258000106,MEI,FRANCA,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2259,Industria Litoral ME,10002259000113,ME,SAO CARLOS,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
2260,Transportes Central S.A.,10002260000120,ME,SAO JOSE DO RIO PRETO,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,13.91
2261,Transportes Central ME,10002261000127,MEI,RIBEIRAO PRETO,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
2262,Construtora Litoral ME,10002262000134,ME,SAO CARLOS,12,Lucas Barros,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,-6.39
2263,Tecnologia Oeste EIRELI,10002263000141,EPP,ARACATUBA,7,Giovana Melo,Sustentabilidade,Sem atendimento,0,0,,,0,0,0,
2264,Construtora Oeste e Cia,10002264000148,MEI,CAMPINAS,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
2265,Alimentos Silva ME,10002265000155,EPP,MARILIA,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2266,Papelaria Oeste Ltda,10002266000162,ME,MARILIA,1,Ana Souza,Comercio e Servicos,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2267,Tecnologia Silva ME,10002267000169,MEI,BAURU,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
2268,Construtora Norte S.A.,10002268000176,ME,SOROCABA,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,1,23.23
2269,Comercial Oeste Ltda,10002269000183,ME,FRANCA,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,1,46.28
2270,Industria Souza Ltda,10002270000190,MEI,FRANCA,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
2271,Comercial Central Ltda,10002271000197,MEI,ARACATUBA,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
2272,Servicos Litoral e Cia,10002272000104,ME,SAO CARLOS,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,-15.0
2273,Industria Norte ME,10002273000111,ME,PRESIDENTE PRUDENTE,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
2274,Tecnologia Litoral Ltda,10002274000118,MEI,SAO CARLOS,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,5.73
2275,Confeccoes Silva EIRELI,10002275000125,MEI,PRESIDENTE PRUDENTE,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,47.73
2276,Transportes Central EIRELI,10002276000132,ME,SAO CARLOS,7,Giovana Melo,Sustentabilidade,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,45.3
2277,Confeccoes Oeste e Cia,10002277000139,MEI,SOROCABA,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
2278,Papelaria Litoral Ltda,10002278000146,ME,RIBEIRAO PRETO,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
2279,Distribuidora Silva EIRELI,10002279000153,ME,BAURU,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
2280,Papelaria Litoral Ltda,10002280000160,ME,SAO JOSE DO RIO PRETO,11,Karina Reis,Atendimento ao Cliente,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
2281,Servicos Litoral ME,10002281000167,ME,CAMPINAS,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
2282,Confeccoes Litoral EIRELI,10002282000174,ME,FRANCA,8,Hugo Ramos,Comercio e Servicos,Concluinte,1,0,Plano A - Crescimento,,1,1,0,
2283,Confeccoes Silva S.A.,10002283000181,ME,SAO CARLOS,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
2284,Industria Norte ME,10002284000188,MEI,BAURU,9,Iara Costa,Tecnologia e Inovacao,Concluinte,1,0,Plano B - Projetos Especiais,,1,1,1,17.63
